id,tweet_text,tweet_date,sentiment,query_used
1040074705414356992,por favor que isso tudo seja mentira so mais uma fake new por favor porra :((((((((((((((( #cubeiscancelledparty #CubeisCanceled,Thu Sep 13 03:08:28 +0000 2018,Negativo,:(
1040056509839941634,@brndxmr Mentira :( aaaa,Thu Sep 13 01:56:09 +0000 2018,Negativo,:(
1040048453592801280,"@uselolja MENTIRA :(( Adorava comprar lá, mas tem tempo que não ia (tava ruim de grana) Tá sem nenhuma loja física?",Thu Sep 13 01:24:09 +0000 2018,Negativo,:(
1040023800660848640,"Mentira, eu não tenho ninguém gente :(",Wed Sep 12 23:46:11 +0000 2018,Negativo,:(
1040037844314677249,mt mentira q tem 15 isso n pode se vdd n n acredito nisso &gt;:( — eu tenho kk to falando https://t.co/Wjb2Gz3nof,Thu Sep 13 00:41:59 +0000 2018,Negativo,:(
1040030431712882694,Mentira não vou n :(,Thu Sep 13 00:12:32 +0000 2018,Negativo,:(
1040028917116092418,AAAAAAAA mentira que eles vem aff queria ir :( https://t.co/PCH7uD4V1v,Thu Sep 13 00:06:31 +0000 2018,Negativo,:(
1040028067769540608,@marrodrigxez @gimenezsilva011 Mentira &gt;:(,Thu Sep 13 00:03:08 +0000 2018,Negativo,:(
1040027872977666048,@_voitekowski @lwmarcela Mentira vc me excluiu dela :(,Thu Sep 13 00:02:22 +0000 2018,Negativo,:(
1040020618605981698,sou tão legal (mentira) e as pessoas ficam me dando vácuo no wpp :(,Wed Sep 12 23:33:32 +0000 2018,Negativo,:(
1040022288366743552,"mentira, acabei de passar por isso e machuquei a mão, a meliante riu &gt;:(",Wed Sep 12 23:40:10 +0000 2018,Negativo,:(
1040017780991553542,"@rhyxicthm Mentira, ve a dormir. :(",Wed Sep 12 23:22:16 +0000 2018,Negativo,:(
1040019252919627776,"djsaghjdsahgh mentira. me conta, sei la, quais seus livros favoritos? — eu não tenho :( ate agr li poucos livros https://t.co/kbHoETCcUu",Wed Sep 12 23:28:07 +0000 2018,Negativo,:(
1040012591219834880,Mentira :( Amanhã as14h acho,Wed Sep 12 23:01:38 +0000 2018,Negativo,:(
1040005469316804609,@yaslepero @kindeerz @muriloz_ É mentira amorzinhu. :(,Wed Sep 12 22:33:20 +0000 2018,Negativo,:(
1040293712021073922,"cadê, gente? Era mentira? :)",Thu Sep 13 17:38:43 +0000 2018,Positivo,:)
1040289197251350528,"@Ariadubs Na mentira, felicidades :D https://t.co/pXgLIxm7NU",Thu Sep 13 17:20:46 +0000 2018,Positivo,:)
1040299208849403904,"@____afraid Pura mentira Sara, mas já que acha que é o cinza :)",Thu Sep 13 18:00:33 +0000 2018,Positivo,:)
1040304710819962882,@j_upsidedown Mentira! É falar comigo :),Thu Sep 13 18:22:25 +0000 2018,Positivo,:)
1040259256874885121,Maria se vires isto é mentira não estou nem um pouco arrependida :) &lt;33,Thu Sep 13 15:21:48 +0000 2018,Positivo,:)
1040236004454674433,"Tudo mentira, eu defendo e critico sim :D",Thu Sep 13 13:49:24 +0000 2018,Positivo,:)
1040559117151207425,@doce_mentira @poupeedeluxe ah então vc mais do que compensou essa coisa aí :),Fri Sep 14 11:13:20 +0000 2018,Positivo,:)
1040494144177750016,"Mentira, to triste ainda, eu to sempre triste e isso não muda, mas pelo menos tem gente legal pra eu passar o tempo junto :D",Fri Sep 14 06:55:10 +0000 2018,Positivo,:)
1040565176255356928,Mentira q eu vou depender do dinheiro p colocar gasolina kkkkkkkkkk :(,Fri Sep 14 11:37:25 +0000 2018,Negativo,:(
1040559566923161600,Mentira que tão querendo legalizar a caça de baleias? :(,Fri Sep 14 11:15:08 +0000 2018,Negativo,:(
1040466569086816256,@Greenarcotics Mentira :(,Fri Sep 14 05:05:35 +0000 2018,Negativo,:(
1040458067698180096,"@hmmorato Mentira, eu tinha ele nas redes tudo :(",Fri Sep 14 04:31:48 +0000 2018,Negativo,:(
1040454786594877442,@eaiyago mentira nada vc disse que gostou &gt;:( ta com gosto de que,Fri Sep 14 04:18:46 +0000 2018,Negativo,:(
1040774715416170497,"mentira lembrei aq q eu sou boa fzd coisas manuais sabe tipo esses diy e tals tb sou boa organizando feed,plmns eu acho :)",Sat Sep 15 01:30:03 +0000 2018,Positivo,:)
1040772817791451136,@princs_consuela @LoucoporChamame Mentira não tenho favoritismo SÓ CIÚME :))))))),Sat Sep 15 01:22:31 +0000 2018,Positivo,:)
1040840555104821248,@ispennylane :( mentira,Sat Sep 15 05:51:40 +0000 2018,Negativo,:(
1040845269003317248,@felispers @sakurachwn É mentira sim para :(,Sat Sep 15 06:10:24 +0000 2018,Negativo,:(
1040836240780746752,Mentira :(,Sat Sep 15 05:34:32 +0000 2018,Negativo,:(
1040808603689672704,@lneeme Mentira que cê tava no colegio e eu nao te vi :(((((((,Sat Sep 15 03:44:43 +0000 2018,Negativo,:(
1040802468857147392,@mirchaeng mentira namorada eu te amo :(,Sat Sep 15 03:20:20 +0000 2018,Negativo,:(
1040799041251098625,"@miihcaproni q mentira, mal me dá atenção :(",Sat Sep 15 03:06:43 +0000 2018,Negativo,:(
1040794732920807424,@kevmisonrisa Era mentira :(,Sat Sep 15 02:49:36 +0000 2018,Negativo,:(
1040787055477964800,@pazos_paco era mentira :((,Sat Sep 15 02:19:05 +0000 2018,Negativo,:(
1040754054513807360,mentira jinho não precisa postar selca agora meu benzinho eu entendo :(,Sat Sep 15 00:07:57 +0000 2018,Negativo,:(
1040754646502068229,"@M98IQ MENTIRA. Em anos nessa indústria vital, é a primeira vez que isso acontece... :(",Sat Sep 15 00:10:18 +0000 2018,Negativo,:(
1040748213198901249,Parece mentira que hj foi o último dia :(((((,Fri Sep 14 23:44:44 +0000 2018,Negativo,:(
1040744174902042624,@R0smer @SoUmgx Mentira :(,Fri Sep 14 23:28:42 +0000 2018,Negativo,:(
1041056855638908928,@fedevigevani Mentira :),Sat Sep 15 20:11:10 +0000 2018,Positivo,:)
1041045737948233728,@dosogas Na mentira :D,Sat Sep 15 19:27:00 +0000 2018,Positivo,:)
1041041597654355968,o bolo não é uma mentira xingar os amiguinhos é errado e esse programa tá muito bom espalhem a palavra :D https://t.co/3kuEVMcJPF,Sat Sep 15 19:10:33 +0000 2018,Positivo,:)
1041032371905212416,@sofyybubu mentira cronica :p,Sat Sep 15 18:33:53 +0000 2018,Positivo,:)
1041074627890561024,"@curlydorian mentira!!!! não eu não vi, eu tô muito ocupada esses dias :( só vi o do insta mesmo, oq ela disse?",Sat Sep 15 21:21:48 +0000 2018,Negativo,:(
1041071370476511232,@shaguiO5 :( mentiras,Sat Sep 15 21:08:51 +0000 2018,Negativo,:(
1041060102411898882,@haepure ISSO EH MENTIRA FOI VC QUE ESQUECEU DE MIM &gt;:(((,Sat Sep 15 20:24:05 +0000 2018,Negativo,:(
1041058865792671744,Mentira. Nem uso. Desde que me descobri bipolar eu praticamente serei o meu uso :(,Sat Sep 15 20:19:10 +0000 2018,Negativo,:(
1041046158657892353,"@gicrvg Mentira?? Fui em uma ontem e não vi :(, foi em qual?",Sat Sep 15 19:28:40 +0000 2018,Negativo,:(
1041037266657923072,@thais_aonde @nbamands mentira ne kkkkk aff :(,Sat Sep 15 18:53:20 +0000 2018,Negativo,:(
1041028693072732160,@estebannaranjoo no mentira no te vi :(,Sat Sep 15 18:19:16 +0000 2018,Negativo,:(
1041012089337380866,"Conta-me um piada — Naum&gt;:( Mentira, eu contokk https://t.co/o7Xg1I85n4",Sat Sep 15 17:13:17 +0000 2018,Negativo,:(
1041014648198373377,@doce_mentira lamento pela sua perda viu :(,Sat Sep 15 17:23:27 +0000 2018,Negativo,:(
1041000216864989184,@priskacale @Jessy_GonzalezA Mentira :((( https://t.co/D1CFMJDN6D,Sat Sep 15 16:26:07 +0000 2018,Negativo,:(
1041000704876396545,@Rominasobrera01 mentira :(,Sat Sep 15 16:28:03 +0000 2018,Negativo,:(
1040995482644963328,@_rollingmaki Mentira :(,Sat Sep 15 16:07:18 +0000 2018,Negativo,:(
1040994751409991681,@niko_loko96 Que mentira :(,Sat Sep 15 16:04:24 +0000 2018,Negativo,:(
1040988194588774401,@zabsad Mentira :-(,Sat Sep 15 15:38:20 +0000 2018,Negativo,:(
1040972981374279680,a miley MORREU parem de inventar mentiras sobre a mina po respeita &gt;:(,Sat Sep 15 14:37:53 +0000 2018,Negativo,:(
1041432845590425600,ai mentira :( que coisa mais triste https://t.co/mdbT4HTLWn,Sun Sep 16 21:05:13 +0000 2018,Negativo,:(
1041431627954642944,@Jzzz_z mentira??? :(,Sun Sep 16 21:00:23 +0000 2018,Negativo,:(
1041428717908705281,"@cmilawinx mentira, meu neném lindo, não fica chata :(",Sun Sep 16 20:48:49 +0000 2018,Negativo,:(
1041425229829091329,Mentira. :( https://t.co/KBs2EyV0RM,Sun Sep 16 20:34:58 +0000 2018,Negativo,:(
1041424995677888512,@jadetonta MENTIRA &gt;:(,Sun Sep 16 20:34:02 +0000 2018,Negativo,:(
1041411287446695936,@pussyoflegends mENTIRA &gt;:(,Sun Sep 16 19:39:34 +0000 2018,Negativo,:(
1041399055014871040,@PernaBugada PROBLEMA É TEU&gt;:(( mentira dm eu te falo,Sun Sep 16 18:50:57 +0000 2018,Negativo,:(
1041400634577182720,mentira eu to com saudade de ti tbm clara :(((( tu falando enquanto dormia :( a gnt expulsando o ladrao da tua casa :( vendo filme juntas :(,Sun Sep 16 18:57:14 +0000 2018,Negativo,:(
1041388193076133888,@Lucasrs_16 @DeyvydAndrade nao conte mentiras :(,Sun Sep 16 18:07:47 +0000 2018,Negativo,:(
1041384249100627968,@garileba Isso é mentira. Ela ficou muito preocupada aqui mas é pq eu to vomitando igual doida dai ela tava tentando resolver o que fazia :(,Sun Sep 16 17:52:07 +0000 2018,Negativo,:(
1041384662554300416,@laurdrugs ai :( é mentira sim,Sun Sep 16 17:53:46 +0000 2018,Negativo,:(
1041377736835719173,"mentira, naja do caralho, tu soh quer o dinheiro do meu bb :( https://t.co/OYQi8RVmuS",Sun Sep 16 17:26:14 +0000 2018,Negativo,:(
1041370097946963969,@caeperti mentiraaaaaaaaaaaaaaaaaaaaaaaaa :(,Sun Sep 16 16:55:53 +0000 2018,Negativo,:(
1041369316476833792,Mentiras exagere :(,Sun Sep 16 16:52:47 +0000 2018,Negativo,:(
1041373262754840576,@LukLP mentira??? :(((,Sun Sep 16 17:08:28 +0000 2018,Negativo,:(
1041364350332805121,ah mentira q tem investigação criminal na netflix??? aaaaaaa :(( https://t.co/C0SoswgiKE,Sun Sep 16 16:33:03 +0000 2018,Negativo,:(
1041363354131083266,mentira fode sim kkkk :(,Sun Sep 16 16:29:05 +0000 2018,Negativo,:(
1041359320619905024,@Pika__Girl_ Mentira :(,Sun Sep 16 16:13:04 +0000 2018,Negativo,:(
1041510689238597632,@akimPTjoffer Olha a mentira! Eu ouvi o baixo e estava ótimo :),Mon Sep 17 02:14:33 +0000 2018,Positivo,:)
1041505856335085568,"Vamos acordar todos as 3 da tarde, mentira escola não deixa :D",Mon Sep 17 01:55:21 +0000 2018,Positivo,:)
1041623546718572544,mentira tá nada hj ainda é segunda :(,Mon Sep 17 09:43:00 +0000 2018,Negativo,:(
1041627701134675968,Mentira. Uno nunca se acostumbra a madrugar. :(,Mon Sep 17 09:59:31 +0000 2018,Negativo,:(
1041643965055950848,pena que era de mentira :(( (brincadeira KKKKKKKK Deus me livre) https://t.co/vfU1IHgsAJ,Mon Sep 17 11:04:08 +0000 2018,Negativo,:(
1041572452235702272,@NormalAndSadBoy mentira :(,Mon Sep 17 06:19:58 +0000 2018,Negativo,:(
1041569129671667712,Ve que no es mentira :(:( https://t.co/gaTd6sOGB3,Mon Sep 17 06:06:46 +0000 2018,Negativo,:(
1041560561056722944,@outrotxear Mentira &gt;:((,Mon Sep 17 05:32:43 +0000 2018,Negativo,:(
1041532532414717952,@Malena_ferrero mentira :(,Mon Sep 17 03:41:21 +0000 2018,Negativo,:(
1041531356747059201,@suprmwitch que mentira vc me odeia :(,Mon Sep 17 03:36:40 +0000 2018,Negativo,:(
1041530131360239617,@G0RGXOUSVNGXL Mentira :(,Mon Sep 17 03:31:48 +0000 2018,Negativo,:(
1041526019956637697,@Srqueiiroz que mentira vei eu pilotei certin kkkkkkkkk ox :(,Mon Sep 17 03:15:28 +0000 2018,Negativo,:(
1041514106023497728,@yoojuvng mentira vc que é linda 😔 E 1@/!/&amp;/?/&amp;/!/&amp;/@‘392!2 eu tambem gosto mt de te ver na tl serio ate fiquei com vergonha de dar like no tweet por causa disso :-(,Mon Sep 17 02:28:07 +0000 2018,Negativo,:(
1041513650123677696,@sanhunan MENTIRA vamos conversar sim por favor te acho super legal :(,Mon Sep 17 02:26:19 +0000 2018,Negativo,:(
1041509849895522304,mentira vc e legal eu não faria isso :( — iti q lindx https://t.co/9pA2KqDIf6,Mon Sep 17 02:11:13 +0000 2018,Negativo,:(
1041498697274671104,@teodeiochangbin mentiraaaaaa pq nao foi dar oi :-(,Mon Sep 17 01:26:54 +0000 2018,Negativo,:(
1041497530205462528,mentira :( https://t.co/0HoLnTXLVH,Mon Sep 17 01:22:15 +0000 2018,Negativo,:(
1041490410516963328,@bmoreschig q mentira olha a legenda :(,Mon Sep 17 00:53:58 +0000 2018,Negativo,:(
1041490738566098945,mentira nem to :(,Mon Sep 17 00:55:16 +0000 2018,Negativo,:(
1041801290765017090,@aliciaforlim1 mentira????? meus pais também não mas tavam falando que era só levar o título e dava.... nossa se for assim menos quatro votos :),Mon Sep 17 21:29:18 +0000 2018,Positivo,:)
1041775577743716353,@FilipeCifali @pac_man Mentira que tu usa o deezer pq é de graça pela Tim! :p,Mon Sep 17 19:47:07 +0000 2018,Positivo,:)
1041765944777994240,"@badhesgirl Já apareceu sim emA Mentira perfeita, ele é primo do Marcus e do Max, dá uma lida de novo que você acha ele nas cenas do bar :)",Mon Sep 17 19:08:50 +0000 2018,Positivo,:)
1041753982421663746,pode chutar felipe outra dica: meias — Mentira que é você :D Finalmente voltou Aeeeeee pouha https://t.co/9BTSUQ1OKi,Mon Sep 17 18:21:18 +0000 2018,Positivo,:)
1041727741509419009,"@kordeiexperct mentira, pq quando eu vejo uma notificaçao sua só falta eu pular :)",Mon Sep 17 16:37:02 +0000 2018,Positivo,:)
1041705555037958147,"Particularmente no meu caso, isso é mentira. Tinha uma amizade de 12 anos e a uns 7 meses atrás apareceu um guri e minha "" amiga"" simplesmente virou a cara pra mim por causa de um pau no meio das pernas. Então não :)) https://t.co/FpcZk7SfqB",Mon Sep 17 15:08:52 +0000 2018,Positivo,:)
1041686682423230464,Mentira :P https://t.co/5QXJEV9Q5K,Mon Sep 17 13:53:53 +0000 2018,Positivo,:)
1041805391905136640,@assuncaovilar_ Mentira :(,Mon Sep 17 21:45:35 +0000 2018,Negativo,:(
1041805681349808128,@RicardoMateus16 mentira :(,Mon Sep 17 21:46:44 +0000 2018,Negativo,:(
1041811773568036864,@amandalterada mentira :(,Mon Sep 17 22:10:57 +0000 2018,Negativo,:(
1041807694921977856,@ThatiPK mentira??? tadinhaaa :(,Mon Sep 17 21:54:44 +0000 2018,Negativo,:(
1041808388957589505,@__catss Mentiraaa :(,Mon Sep 17 21:57:30 +0000 2018,Negativo,:(
1041798695103201280,@Racacciatore Mentira :(,Mon Sep 17 21:18:59 +0000 2018,Negativo,:(
1041796695665926146,"@StephannyWerner Td dia :( mentira, te amo",Mon Sep 17 21:11:02 +0000 2018,Negativo,:(
1041773596056670208,@juliacamoes @p_stagi q mentira p vc só dou amor :(,Mon Sep 17 19:39:15 +0000 2018,Negativo,:(
1041777842051276805,@NamoralBrenda Mentiraaaa :(,Mon Sep 17 19:56:07 +0000 2018,Negativo,:(
1041758960955613184,@mimamamemima_11 Iiiiish que mentira :(,Mon Sep 17 18:41:05 +0000 2018,Negativo,:(
1041757642358702080,"@MauroBreyer mentira, conquistei não :(",Mon Sep 17 18:35:51 +0000 2018,Negativo,:(
1041751474492112897,@debracorrea Mentira nem é :(,Mon Sep 17 18:11:20 +0000 2018,Negativo,:(
1041753096219713537,@verylodge Mentira :( eu amo você e amo Thonnie. Quero netos!,Mon Sep 17 18:17:47 +0000 2018,Negativo,:(
1041743711892393994,@iagsonmaluco mentira eu qro começar a jogar com o rakan agr :( mas a lulu n sai de mim.............,Mon Sep 17 17:40:30 +0000 2018,Negativo,:(
1041736586352881665,@cbarrioslaura Que mentira :(,Mon Sep 17 17:12:11 +0000 2018,Negativo,:(
1041722762979627014,@floreshadadmaia Mentiraa :(((,Mon Sep 17 16:17:15 +0000 2018,Negativo,:(
1041698279468265473,@iStrangerGirl_ Mentira bb :(,Mon Sep 17 14:39:58 +0000 2018,Negativo,:(
1041696079627124736,@uzumakkie mentiram sim :(,Mon Sep 17 14:31:13 +0000 2018,Negativo,:(
1041691126523158528,@LetciaaX mentira??????????? :((((,Mon Sep 17 14:11:32 +0000 2018,Negativo,:(
1041668409195474947,Mentira sei sim Pq comi um tiquinho de feijão ontem :(,Mon Sep 17 12:41:16 +0000 2018,Negativo,:(
1041662089176252416,@Mariloligtz10 Que mentiraaaa &gt;:(,Mon Sep 17 12:16:09 +0000 2018,Negativo,:(
1041885306579046400,"AAAAA FELIZ NAVIDA---- ah mentira, FELIZ 18 WAPOS Y WAPAS :D",Tue Sep 18 03:03:09 +0000 2018,Positivo,:)
1041872953607114752,@lwtdawns Mentira Eu amo :),Tue Sep 18 02:14:03 +0000 2018,Positivo,:)
1041855387417362432,"Só me segue aí! Vai gostar :) Mentira, nem vai... mas mesmo assim me segue aí, as vezes eu posto algo legal! Se eu chegar em 100 seguidores vou sortear 2 abraços de graça!!!! https://t.co/AT8DbD4Tnw #instagram #photography #Animes #games #folloMe",Tue Sep 18 01:04:15 +0000 2018,Positivo,:)
1042152848279130112,"mentira, resolveu :)",Tue Sep 18 20:46:15 +0000 2018,Positivo,:)
1042170794166628352,@VidocVoid Es mentira. :),Tue Sep 18 21:57:34 +0000 2018,Positivo,:)
1042140674492125184,@fxgalax_ MENTIRA. :D,Tue Sep 18 19:57:53 +0000 2018,Positivo,:)
1042118211469299713,@kikapestana Mentira. Hoje viste me :),Tue Sep 18 18:28:37 +0000 2018,Positivo,:)
1042103034661298177,"@EduardoDunova Tu me ama, admita aí :) Mentira, vá estudar guri",Tue Sep 18 17:28:19 +0000 2018,Positivo,:)
1042054312837476353,mentira :) https://t.co/977xZbfPkJ,Tue Sep 18 14:14:43 +0000 2018,Positivo,:)
1042053851682140161,@FCS01975 E mentira :) eu através da NOS se tivesses disponibilidade ia aos jogos em casa com convite e isto não e só este ano.,Tue Sep 18 14:12:53 +0000 2018,Positivo,:)
1042354013314981888,mENTIRA QUE MEU PROFESSOR ENTROU NA SALA BEM QUANDO COMEÇOU A TOCAR EPIPHANY &gt;&gt;&gt;&gt;&gt;:(,Wed Sep 19 10:05:37 +0000 2018,Negativo,:(
1042286375670833152,@SofiaMacay Mentira bb :(,Wed Sep 19 05:36:51 +0000 2018,Negativo,:(
1042297946312716288,"@Vitorinhalele mentira, eu quero namorar :(",Wed Sep 19 06:22:50 +0000 2018,Negativo,:(
1042290824392912896,"Aff, mentira. :-( https://t.co/koGkTXhPX7",Wed Sep 19 05:54:32 +0000 2018,Negativo,:(
1042270195681767424,@nahid_thse :( mentira,Wed Sep 19 04:32:33 +0000 2018,Negativo,:(
1042276104541753344,:( que mentira. https://t.co/Ej65uqeZGK,Wed Sep 19 04:56:02 +0000 2018,Negativo,:(
1042266249194090496,@ancap1910 tudo mentira :(,Wed Sep 19 04:16:52 +0000 2018,Negativo,:(
1042240697464770561,mentira? :( https://t.co/7Br5mMRQC0,Wed Sep 19 02:35:20 +0000 2018,Negativo,:(
1042240328173056000,mentira que uma saiu :( são as unicas que eu lembro e que eu mais gostei de quando eu assisti https://t.co/BDXrTGTrr3,Wed Sep 19 02:33:52 +0000 2018,Negativo,:(
1042211672587468801,mentira eu sou um amor :( https://t.co/UVWBZxubex,Wed Sep 19 00:40:00 +0000 2018,Negativo,:(
1042210187304677377,"@suelenpadilha_ Mi daa uummmm (mentira não posso ter :( ),mas queria",Wed Sep 19 00:34:06 +0000 2018,Negativo,:(
1042207933633888257,@Renii026 mentira esa fuiste vos :( háblame,Wed Sep 19 00:25:09 +0000 2018,Negativo,:(
1042207332808187904,@cifraclub @nadaveeer Mentira pq tá uma lerdeza danada e as vezes dá erro :(,Wed Sep 19 00:22:46 +0000 2018,Negativo,:(
1042200536467025920,@sofxmood @sofi_maure_ Era mentira :(,Tue Sep 18 23:55:45 +0000 2018,Negativo,:(
1042186700380925952,@LucasSaccumann Mentira :(,Tue Sep 18 23:00:46 +0000 2018,Negativo,:(
1042182440058585088,@miyazoka @_tasdead @Piimentel_10 Mentira :(((,Tue Sep 18 22:43:51 +0000 2018,Negativo,:(
1042173917950107648,"@sthepxt ah mentira, eu não te vejo tem mais de 2 semanas :(",Tue Sep 18 22:09:59 +0000 2018,Negativo,:(
1042183621476528128,Mentira :( https://t.co/rucu0mccb6,Tue Sep 18 22:48:32 +0000 2018,Negativo,:(
1042517120507097088,"@vampirebutcher Não sei que mentiras te estão a inspirar, por isso não posso comentar :p",Wed Sep 19 20:53:45 +0000 2018,Positivo,:)
1042503858528968704,"mentira gente só tenho nojo de alguns homens com suas ações, de resto fico de boa :)",Wed Sep 19 20:01:03 +0000 2018,Positivo,:)
1042502816340828161,@diogo144macedo Mentiraaaa Eu aprovo a LD :),Wed Sep 19 19:56:54 +0000 2018,Positivo,:)
1042521914403635200,"•pufff eu só te odeio, kakakaka mentira, es um rapaz 5* que eu admiro imenso e de quem morro de saudades, es o meu bebezinho e o melhor amigo que podia ter •da minha familia :))) •o meu namorado lindo :))))&lt;33333 https://t.co/RBap903j5k",Wed Sep 19 21:12:48 +0000 2018,Positivo,:)
1042476682089832448,"@Gerson_Suarez29 Que va, puras mentiras :p",Wed Sep 19 18:13:03 +0000 2018,Positivo,:)
1042475744373485571,@martalmeida16 Sabes bem que é mentira :)),Wed Sep 19 18:09:20 +0000 2018,Positivo,:)
1042458800987561985,@_marcelaarruda_ mentira que vc fez pro doroteia!!!!! :)),Wed Sep 19 17:02:00 +0000 2018,Positivo,:)
1042434627183542274,@naysoo_ @LaisCoutinho_ :-) nao eh mentira,Wed Sep 19 15:25:57 +0000 2018,Positivo,:)
1042437013440475136,boladao de café na mão mentira eu acordei suave bom dia tropa ! :p,Wed Sep 19 15:35:26 +0000 2018,Positivo,:)
1042634135884509184,@bxsanbun MENTIRA &gt;:(,Thu Sep 20 04:38:43 +0000 2018,Negativo,:(
1042665590920540160,@Iustformila mentira :(,Thu Sep 20 06:43:43 +0000 2018,Negativo,:(
1042680124024520704,@yoongidream_ mentira :(((,Thu Sep 20 07:41:28 +0000 2018,Negativo,:(
1042635465139138561,"Eles desmentiram, são apenas amigos. Mas poxa :( https://t.co/2NK4wQPrcz",Thu Sep 20 04:44:00 +0000 2018,Negativo,:(
1042612836168544257,@straybbys mentira &gt;:(,Thu Sep 20 03:14:05 +0000 2018,Negativo,:(
1042601966000644096,@juestermg Mentira vc nunca mais me deu amor :(,Thu Sep 20 02:30:53 +0000 2018,Negativo,:(
1042603298765848576,"@faIIingforywu que mentira, beatriz. eu te amo :(",Thu Sep 20 02:36:11 +0000 2018,Negativo,:(
1042597689924440064,MENTIRA :((( https://t.co/fnBoV07QQN,Thu Sep 20 02:13:54 +0000 2018,Negativo,:(
1042589867639746560,"@Edcev27 mentira, que mal :(",Thu Sep 20 01:42:49 +0000 2018,Negativo,:(
1042588348903313408,@jinnyx00 @storchhh @hugsgrierr mentira meu ovo :(,Thu Sep 20 01:36:47 +0000 2018,Negativo,:(
1042581818829103105,@582JG @KJWOO98 É mentira neném :((( não acredita nesse pedaço de mau caminho,Thu Sep 20 01:10:50 +0000 2018,Negativo,:(
1042579953764720640,@xscapxtheworld mentira :(,Thu Sep 20 01:03:25 +0000 2018,Negativo,:(
1042576355676839938,"@Luck_Yamin tudo mentira vc ajuda sim, já esqueceu da conversinha que tivemos hj??? não pensa assim :(((",Thu Sep 20 00:49:07 +0000 2018,Negativo,:(
1042574627216793603,E HOMENS BONITOS PRA DAR EM CIMA mentira Não tem homens :(,Thu Sep 20 00:42:15 +0000 2018,Negativo,:(
1042573875576483842,"@BatelRenato Mentira? Cobravam por letra por registro?? 🤦🏻‍♀️ A história do meu bisavô é complicada, pq mudaram o sobrenome (n se sabe o real motivo), aí só temos o nome dele e dos pais, ano de nascimento e do desembarque. Mas n achei nd no acervo online :(",Thu Sep 20 00:39:16 +0000 2018,Negativo,:(
1042573197496004610,mentira que a isa trocou de conta :(,Thu Sep 20 00:36:35 +0000 2018,Negativo,:(
1042568685515419648,@rickyalexandre7 Mentira :(,Thu Sep 20 00:18:39 +0000 2018,Negativo,:(
1042562727577899011,@belasantesso kkkk mentira fiquei triste :(,Wed Sep 19 23:54:58 +0000 2018,Negativo,:(
1042560214346686464,mentira ter sentimentos é mt bom mas tem certos sentimento de gente doida que é muito ruim :(,Wed Sep 19 23:44:59 +0000 2018,Negativo,:(
1042552403197874177,Mentira não vou não :(,Wed Sep 19 23:13:57 +0000 2018,Negativo,:(
1042532790410067968,@hyunjinsfe ai que mentira :(,Wed Sep 19 21:56:01 +0000 2018,Negativo,:(
1042530285412384769,@candyongguk mENTIRA a fandom n significa nada &gt;:((((( #amorsemfandoms,Wed Sep 19 21:46:03 +0000 2018,Negativo,:(
1042975941578784770,@AquiAndrea_ Es mentira bebe :(,Fri Sep 21 03:16:56 +0000 2018,Negativo,:(
1042974981758414848,"@sonn_e Mentiraaaaa q vc foooooi, tb quero :(",Fri Sep 21 03:13:07 +0000 2018,Negativo,:(
1042966300304334848,@_willsst mentira :((,Fri Sep 21 02:38:38 +0000 2018,Negativo,:(
1042901946905112582,@bitterurie mentira :((,Thu Sep 20 22:22:54 +0000 2018,Negativo,:(
1042966116434432006,@bragiics que mentira!!!!! :(,Fri Sep 21 02:37:54 +0000 2018,Negativo,:(
1042963640725450752,@fiischerleticia mentira que eu perdi isso :(((((,Fri Sep 21 02:28:03 +0000 2018,Negativo,:(
1042963058056933376,@__Marquez_ Mentiras :(,Fri Sep 21 02:25:45 +0000 2018,Negativo,:(
1042959151893303296,@sprvngcf era mentira :(,Fri Sep 21 02:10:13 +0000 2018,Negativo,:(
1042958228911521792,@DELXRXUM Mentira eres bonito :(,Fri Sep 21 02:06:33 +0000 2018,Negativo,:(
1042954342221983745,"@taylorcaniff Depende da mentira, mas sempre me sinto mal mentindo :(",Fri Sep 21 01:51:06 +0000 2018,Negativo,:(
1042940360484446208,@HMedeiros @LoPirata Pior que nem mentira é :(,Fri Sep 21 00:55:33 +0000 2018,Negativo,:(
1042936879581093888,"@memel_proenca mentira!!!! aff que tristeza, fofura + guaravita era sinônimo de alegria antigamente pra mim :(((",Fri Sep 21 00:41:43 +0000 2018,Negativo,:(
1042934753618546690,@NCharnizon ah não mentira a sua é no seu colegio ne :((,Fri Sep 21 00:33:16 +0000 2018,Negativo,:(
1042933052425613312,"@_eeugenio Para de mentira kkkkkkkkk eu não esperava isso logo de vc, se fosse o @Pedrofigr e tudo mais. Só que vc?? :(",Fri Sep 21 00:26:31 +0000 2018,Negativo,:(
1042931294865379333,A mentira é também uma traição ! Nem acredito que isso anda acontecendo na minha própria família. :(,Fri Sep 21 00:19:32 +0000 2018,Negativo,:(
1042924115601117184,"@euvieiraleticia não queria mesmo :( mentira, queria sim",Thu Sep 20 23:51:00 +0000 2018,Negativo,:(
1042916076458323970,Descobri que eu sou uma mentira :(,Thu Sep 20 23:19:03 +0000 2018,Negativo,:(
1042917181296705536,@AlejoUrban99 mentira :(,Thu Sep 20 23:23:27 +0000 2018,Negativo,:(
1042910920308137984,@nightwling mentira :(,Thu Sep 20 22:58:34 +0000 2018,Negativo,:(
